UniqueCount	AmbigCount
32	11443
0	0
27	26
0	49
1	22
0	48
0	25
0	31
0	24
0	23
0	1
0	1
0	46
0	0
1	17
1	18
0	16
0	5
0	3
0	2
0	1
0	0
0	1
0	3
0	18
0	5
26	96
2	103
0	87
3	134
0	185
12	11
2	34
0	179
0	0
1	7
0	1
0	1
25	19
0	19
8	0
0	11
0	11
13	11
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	2
1	1
0	1
0	0
0	0
13	11
3	11
18	10
0	9
169	1464
130	1464
13	1
0	2
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
392664	1827
3566	17
243080	1363
190877	237618
6463	61857
227	44598
2	381078
2610	507243
86832	44368
2177	372712
865290	361354
230750	3074
296264	1251
0	0
0	0
0	49
0	183
2	2
0	0
0	0
99	0
37	0
0	0
0	0
0	0
0	6
0	0
0	0
24	233
0	0
0	3
0	0
0	717
1	463
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
610	1
0	0
0	0
0	0
0	0
332	1594
80	1592
4	0
0	2
0	0
0	0
44	390
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
22	422
0	0
0	395
0	0
0	0
0	0
0	0
511	3
0	0
0	0
0	0
0	0
228	1
0	0
51	138
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
285	3
0	5
0	0
0	0
0	0
0	313
0	1088
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2349	8
0	0
0	0
0	0
0	0
1	555
0	0
0	0
9	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
4	183
1	1
0	0
0	733
0	0
0	10
0	6
0	0
5	5419
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	235
0	0
0	0
0	0
0	0
0	0
42	942
0	0
0	0
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
8	0
231	1
3399	15
0	33
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
74	305
5	305
0	0
0	0
0	0
29	5
16	0
0	3
0	0
1	0
0	0
12	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2249	14
0	88
0	0
0	2
0	0
0	0
1	1
1	0
97	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1083
1	0
62	11
10	7
273	2970
0	788
0	2956
23	853
1	492
19	105
14	1732
0	0
0	0
0	0
0	0
0	0
0	0
65	202
0	58
0	52
0	65
0	185
0	200
0	87
7	87
3	87
0	6
1	20
4	9
1	11
3	2
2	0
0	0
16	2501
0	4533
0	4409
34	2341
6	3002
14	3760
13	1107
0	948
27	21
15	98
0	73
6	198
0	39
0	39
1	4480
2	71
0	596
0	41
0	91
0	597
173	509
5	337
3	0
109	5294
0	2197
0	5325
0	98
0	89
0	170
16	1418
281	1403
0	912
0	845
0	976
0	466
0	513
0	1
7	5
0	385
47	21
0	31
1	0
8232	316
3	273
1558	847
2	1
0	0
1037	843
5	1
0	618
205	4
0	1
0	0
0	2
530	102
38	12
0	0
0	0
0	20
0	20
0	17
0	20
0	0
0	0
0	0
0	0
6	10
6	13
2	8
0	7
0	1
0	0
0	0
0	1
0	0
3	5
49	2148
0	2149
0	2019
0	647
0	187
1	321
0	420
0	383
0	227
2	24
4	43
0	0
0	2
2	1
0	2137
5619	5168
1	1979
22	409
195	195
11	194
1073	10
2	3
0	59
0	53
0	44
2	3
0	8
5	0
4	9
0	6
0	4
41	104
1021	122
0	12
0	1
1	243
3	69
4	242
5	143
1	243
0	247
4366	380
0	98
0	356
14	682
597	1826
83	1549
7	49
6	602
379	263
3	261
12	32
0	32
0	0
3	0
0	0
47	4686
105	13116
194	13312
9	13011
16	4533
1	4
6	674
7	3542
7	2054
21	117
123	761
1	0
0	0
186	320
0	3
16	4
0	17
6	306
9	208
1	25
2	48
4	46
1	49
15	6174
45	3752
107	42
3	102
1	10
1	674
1	659
0	20
1	6173
0	770
908	798
17	801
0	11
0	11
1	2
2	0
88	5948
0	5437
0	5749
23	5230
1	5309
112	5231
0	969
87	57
0	32
4	5373
0	20
0	44
0	2
0	168
0	35
0	77
0	192
5	10
4	169
28	109
0	172
0	17
2	15
0	23
0	20
2	107
0	0
0	29
0	184
0	202
598	1091
10	1086
10	10
98	210
6	207
1	29
2	3141
7	2109
9	34
1	3269
0	3337
21	2833
12	3269
0	3243
2	3348
2	73
4	3336
3	1838
0	1738
250	37
4	29
0	10
1056	219
7	156
78	111
7	80
4702	1002
0	986
0	4
0	3
0	4
0	1
15	0
2	270
1468	276
0	87
0	87
0	4
15	3
17	97
697	501
0	18
0	413
4	35
0	82
0	111
61	47
4	100
1	4173
0	4432
7	4439
0	4376
0	4383
2	4302
2	4303
5	49
0	385
0	129
0	136
0	195
21	1567
21	2926
46	5648
686	5649
3	5552
11	3850
104	2046
0	4624
0	0
0	0
1	1850
0	200
19	540
3	1848
0	1871
1668	55
7	25
1	21
0	38
5	6478
24	5567
6	4381
74	5035
0	6473
344	57
6	45
2	37
0	17
0	1
4	10
0	72
0	67
0	0
0	0
0	0
12	0
7	889
18	689
0	929
0	1082
3	1147
0	985
0	41
13	715
3	111
0	961
3	54
5	16
1	208
85	347
7	314
0	84
0	8
0	36
2	47
9	28
0	16
1	6
0	7
0	4
0	2
679	298
27	293
7	2
0	0
0	0
2049	3178
1	1006
0	398
19	2414
0	465
13	713
13	333
4	27
6	94
1	94
0	32
0	0
0	0
0	0
0	0
15	250
0	250
0	66
0	41
0	4
0	0
0	5
0	0
0	0
0	0
143	702
10	482
0	249
0	188
0	94
0	11
0	1
0	4
33	4
0	2
0	2
140	1267
1	1267
2	144
2	42
25	29
5	302
0	0
0	0
0	0
2	22
4793	779
0	229
0	203
6	206
5	208
6	168
7	858
0	2
13	858
5	87
0	658
0	214
325	1
0	0
0	0
0	0
0	0
0	0
0	0
0	13
1	13
0	9
0	0
0	0
0	0
12	125
0	4
8	266
0	14
0	41
0	7
4	2
0	250
0	0
0	24
0	0
0	21
3	29
12	12690
1	8931
143	14305
1	225
25	3221
5	261
10	6
6	880
0	664
3	695
12	57
122	371
0	178
59	1
0	1
664	8
0	1255
137	1959
0	730
36	652
0	1423
1	1245
1	1259
38	697
100	340
0	42
3	19
4	297
0	104
0	34
0	18
3	19
0	6
979	9
30	9
0	0
1628	1394
1	1370
0	45
3	304
0	27
0	775
8	187
26	414
1	775
0	0
2	3
0	0
0	3
0	3
0	0
2	54
2	43
4	50
0	51
0	15
0	0
0	0
0	0
0	0
4	1635
0	1649
1	1605
6	27
0	316
39	5454
8	5372
158	5403
0	1140
0	1142
68	222
0	334
0	337
37	302
17	5
13	1
0	0
0	1
1	376
3434	1188
61	999
0	68
17	241
2	381
8	364
55	341
17	130
2200	720
2	713
12	44
0	0
0	4
1	4
4	4
1579	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2806	1951
11	1934
1	7
0	47
1	102
0	108
10	106
1	0
0	12
8	21
1	21
1	2
0	2
0	0
1	9
8283	2514
6	68
30	2465
4	449
101	5530
6	3620
31	3736
0	3880
5	4030
1	2263
9	3109
0	1410
10	345
6	319
1	280
9	343
256	172
69	12
11	0
0	52
0	29
33	0
0	46
0	1986
66	2004
1	639
9	344
0	192
8	252
1	85
0	2
1	1096
7	1104
19	1049
16	1132
0	1074
1	510
1	215
7	73
1	136
19	47
0	39
0	38
0	38
0	39
0	5
0	0
0	5
3	0
0	0
1	0
0	8
0	5
0	4
0	5
0	1
0	7
257	379
1	36
20	352
5	35
7	14
0	2
1	140
2	1397
8	1507
31	1440
0	1407
0	1067
7	857
10	98
2	61
1	143
3	18
8	99
0	63
0	748
0	2
8	360
0	5
18	37
0	360
0	360
0	5
0	360
4974	3048
0	2352
1	497
53	44
3	476
48	6
3	20
2	41
4	53
1	45
0	0
0	0
0	0
44	253
136	270
17	47
2	48
39	231
85	241
15	63
0	1465
1	1479
0	648
0	643
6	32
3	14
0	16
0	0
1943	1265
22	76
1	1179
3	0
2	1438
19	1584
6	1605
0	1551
0	13
822	177
1	151
1	31
0	142
4062	35
14	10
722	281
0	202
0	139
77	20
427	165
33	7
20	8
0	0
0	48
2254	295
0	18
0	51
4	4
3	121
6	44
2	62
32	1586
15	1724
272	1658
0	253
0	207
1	24
0	39
0	3
0	0
1	5050
118	547
1	350
8	533
0	217
0	194
25	549
0	154
2	230
1	898
130	402
0	623
4	702
0	893
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	10
90	2823
0	59
0	2764
2	0
4	6
0	358
0	44
0	15
14	222
6	2133
0	310
21	598
0	2446
0	171
5	16
8	0
5	3239
0	3889
0	3819
0	4034
1	3924
9	3874
0	3763
0	982
25	878
0	328
1	434
0	174
0	351
0	14
0	106
0	112
1	34
1	3923
0	1808
280	628
158	441
6	573
156	7788
3106	8445
2	712
37	575
24	570
0	1650
12	1571
13	124
0	201
0	23
0	0
0	0
0	0
0	0
1438	4469
4	4465
206	1836
26	8
0	1823
34	0
23	55
56	39
319	351
0	83
11	162
44	106
30	125
1	13
0	0
0	0
0	0
0	664
0	703
3	0
2532	9327
5	7453
114	2646
10	1391
1	1450
1	1188
2	1079
0	368
0	116
27	345
0	0
12	1
0	1
0	0
244	0
3	6
0	5
0	6
0	0
0	1
0	6
1944	5958
69	4872
2	0
0	0
0	3
1	7
1540	176
3	94
1	6
1	69
2	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	210
37	210
1	73
54	4515
1	4398
1	73
1	105
0	4
217	4321
2	3
4	100
4	9115
4	18794
167	19665
0	3042
0	427
0	1535
79	441
20	10444
22	171
1	24
0	35
15	128
0	140
2	58
0	23
0	0
0	6
0	13
0	1
0	178
6	712
0	71
498	663
40	96
0	1
76	96
58	12705
1	4490
0	93
5	75
0	72
1	80
0	273
85	46
11	44
2	12524
1556	8
0	10
4	117
0	0
0	841
0	19
0	9
1	704
2	41
3	886
35	905
640	1597
0	182
0	94
1	50
11	1607
32	2861
10	2863
133	2405
151	2849
0	2837
0	339
4	171
2	77
28	13
0	463
0	493
0	380
7	206
2	13
7	5533
73	5661
0	6248
14	6551
2	6632
0	6406
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
134	191
98	328
0	155
83	169
4	13
1	6
2	0
0	161
0	13
0	0
0	92
1090	3110
30	3109
197	102
2	355
0	0
0	0
0	0
0	0
0	124
0	125
11	15
0	5
0	107
0	1247
0	1244
7	964
46	927
3	1357
20	1378
0	838
7	1237
4	579
14	1342
0	12
1	182
0	137
0	10
0	102
0	12
0	0
11	0
2	0
585	91
3	76
0	0
3	1704
49	1239
25	1490
0	1505
0	8
5	70
8	450
6	66
7	355
0	190
3968	182
0	159
103	7
0	1
0	0
2	960
0	0
4	11785
0	5499
0	5509
1	1
20	58
0	50
0	3714
14	33
0	26
0	37
0	535
8	40
1	225
4	307
0	11850
0	11721
1670	134
0	25
2	41
0	56
0	38
1171	656
61	617
0	41
21	1766
0	1652
1	1284
0	610
0	1372
0	211
3	460
1	7
0	5
0	0
1	0
0	7
0	3
0	3
0	1
0	3
0	0
0	3
81	195
4	57
0	151
2	177
3	9
9	0
1	0
0	0
66	394
0	375
0	33
0	35
0	33
0	35
0	34
0	32
0	32
0	34
0	24
0	1
2	0
0	34
26	154
2	110
0	131
0	66
13	31
1	8
7	34
1	53
0	2
0	2
0	0
0	0
0	0
0	3
0	0
0	0
7	3
0	3
0	3
0	1
0	1
0	1
0	1
3	2
0	0
0	0
0	2
37	102
5	74
0	2
1	2
31	4
0	0
0	4
0	2246
6	1993
44	2244
4	0
29	21
0	2
2	2
0	2
0	21
1	227
0	231
0	138
1	20
5	16
1	18
7	100
9	100
0	50
1	28
0	20
3	1858
1	1859
3	1
0	1857
1	7
0	7
3056	12
22	191
64	551
7	551
0	73
1	38
4	90
0	38
1	24
11	3
1331	210
1	204
10	1167
30	584
38	1020
1	114
5	1
30	83
5	26
0	1077
972	29
12	26
208	243
2	44
0	20
0	6
0	111
2	3
5	44
2	82
7	1
3	161
33	66
18	202
21	201
0	25
1	3
1	3
5258	15
46	1875
76	1957
25	1890
0	1707
9	35
0	10
2	63
0	74
2	105
0	1
0	13
1	61
0	8
2	18
4	24
1	84
5	66
0	78
0	82
0	0
0	0
182	25
249	261
12	27
1	9
0	254
301	128
2	124
0	24
0	26
2	26
0	26
1122	335
10	299
42	42
1	124
26	131
0	83
0	85
0	35
11	26
0	1
8	2
0	2
0	87
0	84
0	26
0	13
0	25
3	50
1	24
28	12
1	47
0	1744
6	0
0	1744
0	1682
1	5628
0	4941
0	2152
2	404
13	24
2	0
0	0
0	0
0	0
0	0
38	2446
1	2211
19	97
0	2369
0	226
58	236
0	48
2	2039
48	1501
173	93
0	85
0	8
7751	147
10	105
0	0
0	0
23	0
27	753
5	99
5	66
2	901
10	899
18	543
0	491
8	79
2	71
0	20
0	71
456	0
498	332
0	128
3	289
0	303
8	52
219	5332
69	2525
0	482
42	89
27	385
66	2302
2	80
62	848
0	47
9	92
0	15
2	23
1	18
14	32
0	6
8	6
3	6
0	6
0	4
0	4
57	172
42	129
3	11
0	1
0	11
0	3
27	1
1785	1766
19	1755
0	43
0	19
0	7
11	8
0	6
0	7
104	0
8046	573
31	525
12115	1875
11	37
4	787
0	787
19	1800
4	0
0	0
283	2285
14	2283
0	0
0	0
28	45
9	50
0	0
0	0
0	0
0	0
0	0
12	472
2	31
2	452
7	2
5	34
3	4
0	4
0	0
10	1
0	1
0	1
971	3102
50	2972
46	795
35	242
301	257
48	1220
152	89
2	13
81	67
13	753
23	414
16	79
962	3899
17	716
1	2277
164	1694
11	2164
10	179
0	2311
1	3310
11	3296
0	15
0	217
1	87
0	478
0	476
4	228
174	1846
4	57
146	49
15	171
0	0
0	7
14	318
2	311
0	7
0	0
375	1591
9	658
0	481
2	1234
0	54
21	662
10	115
130	512
0	96
5	434
13	42
1	40
0	15
45	9
1	7
0	30
2	1501
0	1565
0	23
0	1209
2	26
29	5
1	36
26	77
1	236
69	115
19	243
43	90
1	71
12	94
0	123
48	139
15	145
1148	3370
2309	3330
43	2750
0	81
0	1563
0	57
1546	3228
1	203
1	78
1	269
0	1
0	397
44	9
3	179
16	2938
1160	942
0	97
14	13
27	10
0	36
1	211
112	312
133	1765
0	1662
0	1635
0	1715
17	1001
83	734
0	354
0	33
0	364
0	352
0	337
0	104
0	0
0	0
4	0
890	4699
1	90
0	4550
0	2164
0	24
0	47
0	36
3	234
4	0
0	23
3	21
0	2
2	21
0	3
0	3
0	0
935	2
58	8844
0	2023
0	308
0	105
1	210
1	695
0	154
0	171
9	2622
8	1232
4	726
0	742
0	584
1	1916
5	200
2	3389
0	372
0	1407
0	858
0	1540
0	1429
0	1523
0	873
0	1922
0	927
5	487
0	273
2	6929
0	6076
0	6780
0	138
0	29
0	27
0	85
0	11
0	56
0	23
0	67
3	67
0	9
1	9
0	10
0	7
0	4
0	4
0	2
0	2
0	2
0	1
0	1
0	0
0	68
0	0
0	0
0	0
199	12
1	12
800	395
0	398
4	90
4	81
22	569
0	505
5	361
0	74
0	0
1337	2893
274	454
0	287
115	2616
5	48
37	17
2	424
7	1771
86	1730
4	1639
0	1552
0	12
4	23
13	19
5	9
0	123
0	18
0	2
2	8
6	109
158	67
2	67
0	25
529	639
38	223
1	83
3	207
0	70
0	242
0	261
8	1082
2	1081
39	1082
151	576
6	576
0	12
5	18
0	1
5	2
488	349
4	291
0	22
0	15
0	0
0	63
0	763
300	4375
52	4169
4	2708
0	312
1	196
0	207
1	6146
855	6577
3	98
4	17
5	5221
2	990
12	334
99	638
7	195
40	663
9	323
24	62
4	190
0	84
9	33
1	1
0	0
0	1
0	0
0	329
10	315
2	116
2	6
0	0
0	0
0	0
0	0
7	3059
0	2985
45	3015
0	395
23	22
16	124
5	197
2	12
0	5425
28	373
10	5132
1	5527
0	165
1	104
2	115
14	344
2	167
4	9
1	347
10	1691
128	1333
8	1394
8	647
9	1406
0	233
75	122
0	63
5	29
0	4
2	3
5	2
0	1
0	1
0	0
1048	884
0	795
0	878
2	344
0	332
0	42
0	47
4	468
1298	161
1	117
7	38
0	0
1	624
0	64
9	559
0	37
0	356
0	127
0	21
3	21
21	47
1421	45
0	36
24	6259
132	6496
22	1377
10	0
1	107
10	364
11	63
3	50
0	62
0	27
0	27
19	3
9	16
12	188
0	70
6	114
0	25
0	19
3	23
0	0
0	188
1285	973
0	922
3	678
0	44
4	0
0	0
0	0
16	4219
1	4170
5	2662
9	85
6	188
1	206
2	33
2	221
3	154
0	0
0	0
0	0
358	1846
5	713
29	751
0	1196
0	856
10	833
3	1
1	830
1	89
22	70
9	9
22	24
0	0
0	0
26	351
267	360
3	52
0	5
0	13
0	18
13	25
0	16
0	23
0	11
0	10
4	9
0	3
0	4
110	868
37	19
2	867
968	301
12	23
23	274
1	139
49	84
13	59
8	20
2	183
2	430
0	156
0	399
675	62
1	59
0	0
0	0
1	13
0	0
0	0
1	13
39	3347
8	3350
130	3277
14	31
1	89
1	21
0	1300
36	1372
0	1348
1	93
0	6
3	41
1	34
123	58
0	2984
57	2745
0	2250
0	24
0	0
3	0
9	395
0	2
0	1
0	0
0	1
0	1
2	15
2	9
0	8
0	8
198	1
352	14
0	0
0	0
0	0
0	0
0	0
805	551
290	1224
0	1218
0	1276
0	554
0	97
55	32
0	29
0	18
0	10
0	0
2	2
1	1
0	1
0	0
0	0
5	96
2723	220
6	169
4	337
30	362
11	185
0	8
99	16537
3	2853
5	16453
0	3127
4	55
4	55
225	1756
22	1670
0	1816
97	1501
0	1540
1	1239
2	3
4	411
0	10
0	65
1	115
0	184
1	87
12	103
0	103
1	41
101	60
1	5
1	59
0	5
1	5
0	4
10	525
5	495
0	234
0	241
0	82
0	2
0	525
0	28
0	29
0	23
3	23
0	9
0	0
2	0
0	0
0	0
89	2
1783	2142
39	1988
15	2121
11	301
124	22
22	47
0	75
68	93
0	44
0	0
0	0
0	0
562	3472
111	3250
1	1853
123	527
20	127
13	1513
2	360
0	921
2	369
0	1
0	1
0	1
0	0
196	3026
2	2773
0	876
0	0
4	781
1	781
14	23
0	12
118	332
1	322
2	62
28	245
1	45
2	6
1	7
0	112
1	61
5	40
0	62
1	10
12	22
0	147
1	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
112	72
3	2
0	7
0	67
0	0
0	0
0	0
5	0
0	1
0	1
3	16
10	63
1	968
11620	12638
515	11649
0	1763
4	13
0	0
1	650
0	72
0	33
460	258
1	65
507	179
0	79
157	591
0	2674
548	3433
1	105
5	1
141	2521
0	128
13	197
543	206
1	3
5	2
456	256
0	13
0	24
0	1
0	226
0	93
0	21
341	3168
0	18
0	248
0	3166
0	4
0	3166
0	1252
0	1232
0	0
9	159
0	159
26	11266
180	11130
1	3579
0	9
3	309
5	445
0	29
1	11210
5	0
1	1085
3	482
16	445
1	130
1	1
15	0
0	347
8	17
572	2193
0	12
0	1655
0	273
3	395
0	1966
30	275
40	340
3	15
0	1
0	0
0	6
0	0
0	15
0	2
22	649
1	165
0	1577
0	0
0	3
0	630
1	137
0	188
24	603
3	69
3352	1591
8	32
2778	48
0	0
0	0
0	123
51	371
2	134
0	147
6	177
21	206
3	122
0	42
7	42
2	3
0	0
0	127
0	95
1	127
1741	175
3	129
0	57
1	4506
7	140
33	4507
67	892
8	888
18	892
0	892
2	181
8	63
1	0
0	0
267	1599
0	1599
0	0
0	0
0	0
17	6
0	0
33	1965
1	1915
1	1559
0	639
0	51
0	241
0	9
0	135
7	56
1	0
0	12
0	3
1	0
12	71
0	100
30	103
5	10
0	7
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
1	3
0	0
0	1
0	0
0	3
0	3
665	475
0	254
0	374
1	282
109	32
0	46
2	25
1	56
51	73
0	5
2	0
6	14
4	14
914	1396
3	1377
2	50
3211	216
10	208
211	3648
43	3452
1	951
4	614
0	800
45	582
139	613
4	406
2	178
4	35
3	0
0	186
0	39
0	389
3	512
0	0
0	1
0	253
2	261
2	253
0	261
0	6
0	505
0	14
0	34
0	0
0	0
2410	2419
1	109
21	966
5	1202
1	724
0	1195
8	974
41	259
5	404
24	1089
0	5701
470	5857
6	2881
0	3118
13	1043
3	456
0	182
0	183
0	183
0	181
0	179
0	176
0	3
0	2
0	4
0	178
0	10
0	8
52	1373
5	127
13	108
15	139
1015	1938
2	386
1	0
193	26
3	22
10	54
0	5
0	0
0	0
0	0
0	0
83	965
75	171
14	148
68	388
0	39
0	0
0	0
59	7
3	5
2	4
0	6
0	0
0	767
7	669
3	625
42	316
4	275
5	308
0	130
12	162
4	89
47	113
1	108
0	96
4	48
0	0
1	0
0	0
493	967
2	795
0	40
13	53
5	2
0	4
3	170
16	3
225	2
0	0
0	169
0	178
2	193
1	131
0	58
0	7
1	37
1	30
0	18
0	1
0	0
0	0
1527	35
2	28
0	1
16	60
105	74
44	624
2	624
18	0
1	4
105	5
0	0
2030	227
4	127
0	148
0	142
2	51
0	198
6855	809
5	777
12766	2168
38	1650
0	57
4	474
0	0
82	1553
0	1505
0	218
0	80
0	48
1	10
2	9
7	2
6	1
0	0
1437	96
3	834
0	1581
33	165
0	908
0	739
0	734
103	723
4	703
16	620
3	10
0	734
11699	938
3	395
4	881
53	943
52	953
1	1051
0	472
0	7
192	12
0	1
0	9
104	531
290	424
0	227
0	172
10	113
362	839
0	140
0	689
8	140
11	29
0	22
2	137
575	141
0	2
0	2
0	2
0	2
0	2
0	2
3	1525
8	1483
2	1502
4	1515
0	661
9	1071
0	0
0	0
41	1118
0	1622
23	1651
0	1238
1	1433
0	1044
2	1024
0	1079
0	861
0	206
2	364
2	4
79	4109
6	1370
0	381
1	345
30	121
8	148
199	94
36	619
0	214
0	0
1	0
0	27
43	4135
0	1016
3	977
0	964
