UniqueCount	AmbigCount
103	11954
0	0
16	20
0	32
0	21
0	31
0	22
0	25
0	21
0	17
0	1
0	1
0	27
0	0
0	13
1	13
0	14
0	3
0	3
0	0
0	3
0	0
0	0
0	3
0	14
0	3
18	65
0	72
0	68
1	36
0	51
1	3
0	8
0	51
0	0
2	4
0	0
0	0
36	27
0	27
16	1
1	1
0	1
3	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	3
1	3
1	0
0	0
0	1
0	1
0	0
0	0
2	3
0	3
30	181
7	181
7	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
288602	970
3876	17
204937	757
157115	192835
6111	53870
323	46339
5	346538
1919	407837
77008	32540
1656	285259
732752	336298
209434	2976
236540	693
1	0
0	0
0	51
0	220
0	0
0	0
0	0
50	0
54	1
0	0
0	0
0	0
0	0
0	0
0	0
19	139
0	0
0	1
0	0
0	928
0	471
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	17
0	0
694	9
0	0
0	0
0	0
0	0
298	1670
93	1670
6	0
0	0
0	0
0	0
27	255
0	1
3	0
0	0
0	0
0	0
0	0
0	0
1	0
23	253
0	0
0	493
0	0
0	0
0	0
0	0
340	0
0	0
0	0
0	0
0	0
191	1
0	0
50	97
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
195	0
0	1
0	0
0	0
0	0
0	221
0	1342
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2231	10
0	0
0	0
0	0
0	1
0	375
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	198
2	1
0	0
0	594
0	0
0	9
0	3
0	0
3	7300
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	326
0	0
0	0
0	0
0	0
0	0
23	613
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
16	0
153	2
5050	12
0	29
0	0
0	1
0	0
0	0
0	0
0	0
3	0
0	0
71	287
1	287
0	0
0	0
0	0
41	7
1	0
0	1
0	0
1	0
0	0
3	14
0	0
1	3
0	0
0	0
0	0
0	0
0	0
2763	15
0	113
0	0
0	10
0	0
0	0
0	0
1	0
58	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	1345
0	1
49	13
2	9
77	1082
0	298
1	1075
16	327
0	202
15	26
3	627
0	0
0	0
0	0
0	0
0	0
0	0
27	130
0	26
0	25
0	33
0	117
0	130
0	56
4	56
3	56
0	0
3	20
0	7
2	13
0	0
2	0
0	0
28	3907
0	7029
0	6879
168	3584
10	4446
18	5709
15	1818
0	1569
45	33
43	220
0	181
23	366
1	80
0	79
0	6940
1	167
1	1104
0	87
0	215
0	1106
129	316
0	223
2	0
121	5356
0	2294
1	5398
0	122
0	108
0	193
11	725
112	703
2	514
0	468
0	533
0	265
0	274
0	2
0	4
1	240
32	26
0	17
0	0
5227	193
2	175
1157	711
0	4
0	0
553	709
4	1
0	522
355	3
0	0
0	0
0	3
577	110
30	7
1	0
0	0
0	29
1	30
0	26
0	30
0	0
0	0
0	0
0	0
3	10
1	11
3	1
0	1
0	0
0	0
0	0
0	0
0	0
3	0
15	386
0	389
0	356
0	122
0	39
0	62
0	93
0	95
0	47
0	4
1	8
0	0
0	1
0	1
0	388
3543	3586
9	1466
20	327
203	184
29	184
279	0
0	0
0	52
0	52
0	51
1	1
0	2
9	0
4	18
0	1
0	1
49	124
1235	163
0	33
0	2
1	216
0	50
1	215
1	133
3	217
0	217
1915	155
0	48
0	145
11	734
539	1966
159	1638
15	85
5	703
1202	710
11	706
31	92
2	92
0	0
0	0
0	0
52	4094
79	10435
181	10640
7	10359
6	3957
0	1
4	632
11	3121
4	1815
28	174
202	741
1	0
0	0
125	252
0	2
14	4
0	15
12	239
8	167
1	10
1	51
4	50
0	51
8	2409
28	1528
36	12
2	43
1	4
0	280
0	273
0	15
1	2409
1	968
933	982
36	1006
0	11
0	12
0	1
0	0
32	2888
0	2782
0	2811
2	2698
1	2703
56	2702
0	569
89	47
0	20
2	2655
0	12
0	25
0	2
0	57
0	19
0	28
0	64
2	5
1	51
16	46
0	57
0	11
6	8
0	13
0	4
1	26
0	0
0	7
0	59
0	68
567	1052
6	1049
12	16
37	58
0	58
2	11
0	6400
35	4139
8	116
0	6668
0	6831
8	5868
2	6668
0	6617
7	6965
1	165
49	6907
4	4034
0	3842
522	96
0	63
0	34
572	113
2	73
118	81
3	62
1611	419
0	415
0	1
0	0
0	0
0	1
28	0
1	55
293	58
0	15
0	16
0	2
19	4
7	81
462	387
0	13
0	314
2	26
0	73
0	95
48	44
1	85
4	5424
0	5800
2	5717
0	5798
0	5715
5	5546
0	5543
21	87
0	509
0	227
0	203
0	331
20	1699
39	3117
16	6115
708	6118
0	5992
14	4372
124	2327
0	4956
0	0
0	0
1	2085
0	230
30	829
0	2048
0	2101
1024	35
4	11
0	11
0	11
5	6607
20	5679
12	4517
129	5207
0	6601
167	28
0	24
0	15
0	7
1	0
1	4
0	34
0	32
0	1
0	1
0	1
18	1
1	910
21	741
1	919
0	1086
1	1116
1	989
2	46
16	787
4	155
2	967
3	61
5	17
0	208
70	385
7	334
0	95
0	11
0	82
4	104
29	60
0	47
1	19
0	14
0	7
0	8
1697	851
66	844
6	7
0	0
0	0
1015	1885
0	543
0	212
14	1462
0	245
12	473
6	213
1	16
6	54
0	53
1	19
0	0
0	0
0	0
0	0
2	40
0	40
0	12
0	5
0	0
0	0
0	0
0	0
0	0
0	0
237	1373
17	873
0	587
0	453
0	246
1	38
2	0
0	3
12	3
2	9
0	9
102	912
1	912
1	128
9	41
35	21
3	245
0	1
0	0
0	1
1	39
4051	733
0	258
0	163
5	213
3	215
21	150
3	835
1	3
11	834
1	77
0	683
0	242
247	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
2	13
0	12
1	0
0	0
0	3
1	16
0	0
3	27
0	2
0	4
0	0
1	0
0	26
0	2
0	14
0	0
0	13
2	20
6	7994
0	5552
69	9099
2	180
42	2228
4	211
2	1
12	1453
3	1102
6	1146
20	97
89	284
0	139
5	0
0	0
3309	16
0	780
68	1237
0	495
37	434
1	874
0	772
0	781
30	449
60	296
0	31
3	12
14	271
0	93
0	26
0	13
2	16
1	3
638	3
8	10
0	0
1529	1441
0	1424
2	62
7	379
0	54
0	523
24	139
18	290
1	523
0	0
2	1
0	0
0	4
0	4
0	1
1	72
0	58
9	70
0	70
0	18
0	0
0	0
0	0
0	0
37	4777
0	4832
2	4724
13	147
0	1079
48	4494
8	4427
92	4433
0	1051
0	1036
72	201
0	315
2	349
26	295
10	7
4	2
0	2
0	0
0	285
1466	569
30	490
1	49
4	132
0	176
0	198
36	196
3	64
1404	471
1	467
6	28
1	0
0	0
2	1
2	1
894	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2991	2104
24	2096
2	9
0	57
0	146
0	149
7	144
0	1
0	23
14	41
2	41
2	5
0	6
0	0
7	22
9995	4001
6	122
36	3957
3	857
72	4595
6	3174
41	3154
0	3169
2	3400
0	2103
10	2613
0	1216
18	401
18	366
2	348
5	398
209	179
72	20
11	0
0	54
0	26
34	0
0	20
0	330
22	330
0	123
0	74
0	44
3	55
2	16
0	1
0	1312
6	1296
12	1235
12	1344
1	1274
0	642
4	269
6	111
4	197
23	71
0	17
0	16
0	16
0	17
0	3
0	0
0	4
7	0
0	0
1	0
0	9
1	6
0	6
0	6
0	1
0	7
201	366
1	31
12	341
3	40
10	9
0	0
0	124
0	1313
15	1421
30	1338
2	1326
0	1087
22	871
6	117
7	93
0	175
1	24
7	114
3	70
0	741
0	0
2	58
0	0
1	2
0	58
0	58
0	0
0	58
4517	2977
0	2270
0	521
81	38
2	460
44	3
0	20
0	26
1	27
0	31
0	0
0	0
0	0
13	48
10	50
1	8
0	9
0	10
3	10
0	1
3	842
1	825
0	387
0	348
5	23
0	5
0	8
0	0
1361	884
23	67
2	814
7	0
0	173
2	179
2	181
0	185
0	1
34	11
0	8
0	1
0	11
3055	18
6	12
272	143
0	99
0	76
21	3
132	80
2	4
17	7
0	0
0	41
2559	332
1	28
1	78
11	1
3	148
8	57
3	70
55	2525
24	2766
530	2689
0	397
0	321
10	39
0	71
0	6
0	0
0	4154
109	476
1	350
8	590
0	221
0	206
32	605
0	140
0	195
2	879
80	374
2	618
0	695
1	874
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	2
0	2
0	15
147	1654
1	97
0	1555
0	0
2	5
0	230
0	49
1	2
3	119
3	1054
0	159
17	302
0	1193
0	104
6	20
2	0
4	2684
0	3270
1	3201
0	3387
6	3314
10	3268
1	3184
0	910
31	831
0	295
1	428
0	192
0	334
0	6
2	113
0	117
0	39
1	3267
0	1677
196	466
151	352
2	423
70	3343
1133	3597
0	309
16	253
15	287
0	747
1	713
4	70
1	80
0	9
2	0
0	0
0	0
0	0
1398	3569
6	3566
103	1687
9	9
0	1683
519	2
16	38
34	25
211	289
0	56
5	118
25	104
25	102
2	9
0	0
0	0
1	0
0	206
0	218
2	0
1640	6274
8	4945
101	1965
6	1108
0	1088
0	862
1	795
0	268
0	114
34	247
0	0
10	0
0	0
4	0
205	0
0	0
0	0
0	0
0	0
0	0
0	0
1366	5579
51	4530
0	1
0	1
0	0
0	2
2016	289
11	157
3	8
0	115
0	1
0	0
0	1
0	1
0	2
0	2
0	2
0	0
0	0
0	139
21	139
0	67
45	6414
4	6253
1	59
2	74
0	1
405	6239
1	3
0	91
2	7098
3	13298
126	14148
0	2407
0	473
0	1479
91	453
24	6842
14	210
0	43
0	53
18	165
1	160
1	53
1	25
0	0
0	3
0	8
0	0
0	78
3	261
0	25
149	242
14	66
0	6
52	60
42	11533
0	4740
0	111
7	95
0	87
1	85
0	308
64	53
18	52
0	11312
1273	4
0	0
1	21
0	0
0	177
0	1
0	1
0	149
0	8
0	184
2	176
155	296
0	45
0	13
0	12
2	298
13	2073
13	2077
83	1767
112	2067
0	2053
0	277
1	154
1	81
23	17
0	351
0	372
0	286
5	161
2	8
10	3121
32	3194
0	3568
8	3736
0	3885
0	3756
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
90	143
70	240
0	110
109	215
2	24
3	11
0	3
0	199
0	18
0	0
0	129
985	2344
20	2339
247	118
8	418
0	0
0	0
0	0
3	0
1	91
0	91
5	18
0	8
0	78
1	1088
0	1101
1	912
33	864
2	1316
18	1326
0	814
3	1176
4	565
15	1287
2	7
1	171
0	135
0	9
0	106
0	32
0	0
12	1
0	0
775	150
2	136
0	0
4	1678
14	1289
32	1501
2	1493
0	8
13	80
10	468
3	46
7	320
1	186
4029	214
1	201
143	7
0	0
0	0
2	1114
0	0
3	9529
0	5263
0	5270
0	0
2	53
0	40
3	3695
17	50
0	40
0	49
0	648
6	57
0	304
15	309
0	9550
0	9435
1489	166
0	38
2	53
0	72
0	47
1217	716
77	664
1	53
8	905
0	844
0	666
0	320
2	693
0	86
3	226
0	5
1	5
0	0
0	1
0	5
0	2
0	2
0	2
0	2
0	0
0	2
37	144
0	37
1	110
5	133
2	3
2	0
0	0
0	0
97	470
0	456
0	63
0	63
0	65
0	65
0	62
0	64
0	62
0	64
0	52
2	4
2	0
0	65
18	123
1	82
1	100
1	56
7	19
0	8
3	31
0	45
1	1
0	1
0	0
0	0
0	0
0	6
0	0
0	0
5	4
0	3
0	6
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
14	65
2	32
0	1
1	1
13	2
0	0
0	2
0	2210
9	1957
37	2205
5	0
44	42
0	15
0	15
0	11
0	41
0	154
1	157
0	99
1	17
1	14
2	15
4	45
9	45
0	16
1	7
0	6
1	840
1	840
6	1
0	837
1	1
0	1
1586	5
8	106
37	290
0	290
0	29
0	21
3	41
0	29
1	17
2	0
5505	987
4	967
8	952
16	457
34	837
0	79
3	0
34	83
4	30
0	872
6499	216
61	185
224	260
2	66
2	26
0	7
0	97
7	0
4	50
0	89
8	0
4	134
26	54
17	166
7	174
0	22
0	4
0	4
3070	10
30	2399
111	2521
34	2423
0	2119
16	86
0	18
1	46
2	60
1	92
0	0
0	11
4	64
4	5
1	12
4	16
2	55
3	44
2	53
2	56
0	1
0	1
137	29
229	341
16	32
2	8
0	341
275	127
10	123
0	19
0	18
0	21
0	21
674	269
3	252
17	34
0	101
32	101
0	124
1	125
0	46
32	50
0	5
42	11
1	4
0	128
0	127
0	154
0	85
0	136
4	181
0	142
24	15
3	183
286	2819
25	116
2	2703
1	2015
0	7333
3	6931
2	3262
0	735
16	49
4	0
0	0
0	0
0	0
0	0
34	1991
1	1789
22	96
1	1916
5	226
43	193
1	57
1	1618
27	1126
279	217
0	199
0	16
3058	71
1	60
0	0
0	0
26	0
4	567
4	95
6	47
1	677
11	675
5	420
0	389
4	50
0	39
0	11
0	39
321	1
490	444
0	192
8	370
1	398
10	83
203	6005
66	2569
0	577
46	119
39	447
83	2910
1	112
96	1127
0	65
19	157
0	23
1	40
0	26
21	45
2	7
3	3
1	3
2	7
0	1
0	1
36	138
54	126
22	7
0	8
0	6
0	3
5	0
570	589
15	587
0	19
0	6
0	6
3	7
0	6
0	6
166	0
7659	770
19	735
6971	1220
11	9
3	551
0	551
10	1182
0	0
0	0
192	1403
5	1402
0	0
0	0
20	26
22	32
0	0
0	0
0	0
0	0
0	0
3	119
2	11
0	111
3	0
2	7
19	46
0	46
0	2
22	2
0	2
0	2
488	1759
37	1707
32	593
40	224
145	151
38	730
74	45
2	7
28	48
4	450
8	267
3	51
1319	5646
16	1050
0	3067
373	2359
11	2949
11	312
0	3007
3	4807
9	4679
1	30
0	350
2	149
0	562
0	567
1	323
339	2987
12	98
138	33
7	188
1	0
0	16
9	521
0	504
1	15
0	0
374	1228
1	535
1	411
1	929
0	42
27	530
5	62
56	254
0	52
2	216
9	41
3	39
0	14
9	6
0	4
0	27
3	1703
0	1794
0	38
0	1437
1	45
78	9
4	74
45	125
0	323
128	176
23	304
89	107
1	89
16	134
0	153
84	208
16	182
1238	3202
2521	3091
80	2646
0	99
0	2406
0	114
2025	4646
4	384
0	162
3	544
0	7
0	743
62	10
1	334
50	4070
1919	1586
4	204
10	26
26	14
0	60
4	294
195	452
76	1078
0	1023
0	998
0	1050
9	572
27	403
0	255
0	19
3	239
0	230
0	224
0	62
0	1
0	1
6	0
580	3505
0	58
0	3372
0	1468
0	47
0	44
0	40
4	139
1	0
0	4
0	4
1	0
0	4
0	0
0	0
0	0
1158	3
52	15509
0	3372
0	667
0	249
1	436
2	1134
0	311
0	226
10	4505
11	1733
11	1229
0	1134
0	935
0	3040
2	266
1	5195
1	667
0	1904
0	1310
0	2556
0	2367
0	2507
0	1464
0	3130
0	1536
3	841
1	486
2	12711
0	10652
0	12533
0	97
0	25
1	30
0	54
0	11
0	38
0	20
0	27
1	27
0	4
0	6
0	5
0	5
0	4
0	4
0	2
0	4
0	1
0	1
0	2
0	3
0	27
0	0
0	0
0	0
119	15
0	13
624	442
2	443
3	61
3	65
19	938
6	857
115	581
9	106
0	0
1114	2905
273	361
0	380
91	2623
6	76
40	17
2	410
1	898
55	878
2	835
0	761
1	15
2	17
1	11
1	5
0	52
0	12
2	4
0	5
2	43
131	68
5	68
0	25
431	625
36	199
3	83
4	223
1	60
0	253
0	282
14	1171
2	1170
37	1170
38	196
2	196
0	11
0	7
0	1
0	2
329	254
5	214
0	36
0	10
0	0
0	49
0	1136
366	6048
70	5754
5	3614
0	452
1	314
0	325
1	2677
214	2842
0	59
2	9
1	2255
1	450
11	313
89	534
5	204
41	570
24	255
52	80
2	144
0	73
10	51
2	2
0	1
0	2
1	0
0	289
19	280
0	123
1	10
0	0
0	0
0	0
0	0
1	2453
0	2393
47	2439
0	376
17	22
6	128
3	183
0	12
0	2577
6	219
4	2447
0	2637
0	104
0	61
0	57
1	204
0	95
0	2
2	212
1	1756
315	1895
7	1981
7	767
8	1427
0	324
31	86
0	35
2	14
0	0
0	2
11	2
1	1
0	1
0	0
562	691
0	606
0	683
2	317
1	302
3	49
0	46
6	424
585	75
0	62
4	13
0	0
0	560
0	75
6	480
0	49
0	312
0	127
0	25
5	33
33	48
1047	37
0	40
29	3747
110	3985
9	934
6	0
1	110
14	370
4	47
0	39
0	54
0	40
0	28
12	1
9	17
16	138
0	69
18	105
0	26
0	5
1	6
0	0
0	138
947	724
0	665
0	512
3	55
2	2
0	0
0	0
12	3659
0	3587
11	2454
12	70
7	201
2	208
10	39
0	203
5	144
0	0
0	0
0	0
29	150
0	69
2	78
0	82
0	1151
19	1129
3	3
1	1105
1	125
35	104
7	7
4	18
0	0
0	0
12	301
247	318
3	58
0	15
0	6
0	9
8	6
0	4
0	6
0	4
1	4
1	3
0	0
0	2
94	651
41	25
2	651
720	329
21	30
45	292
0	147
40	92
14	48
5	9
8	162
0	406
0	147
0	384
2610	262
0	256
0	0
0	0
5	48
0	1
0	1
0	48
19	2242
3	2243
110	2207
13	22
1	74
0	8
0	779
30	828
0	809
0	84
0	16
1	35
0	33
40	21
3	13667
278	12658
3	10426
1	141
1	1
8	0
21	2030
0	1
0	1
0	0
0	0
0	0
3	8
3	6
0	2
0	2
25	0
79	4
0	0
0	0
0	0
0	0
0	0
1281	978
569	2062
0	2059
0	2152
0	1013
2	178
415	324
1	281
1	146
0	51
0	17
8	8
0	0
0	0
0	0
0	0
0	142
4097	342
24	263
7	277
19	298
2	157
0	0
11	1451
0	292
0	1445
0	306
2	33
1	33
134	1271
17	1222
0	1332
61	1111
0	1134
1	925
3	3
8	323
1	7
3	61
0	104
0	134
0	74
4	32
0	32
3	43
119	66
0	13
1	66
0	0
0	0
0	0
6	308
3	297
0	145
0	149
1	55
0	0
0	308
0	8
0	8
0	7
1	7
0	1
0	0
0	0
0	0
0	0
54	0
2139	3017
32	2836
24	3026
8	484
121	24
15	86
0	133
102	178
0	104
0	0
0	0
0	0
612	3845
126	3811
0	2093
239	672
31	196
8	1740
2	640
0	1145
1	468
0	0
0	0
0	0
0	0
270	4729
5	4324
0	1531
0	0
5	636
0	636
12	16
2	10
104	273
0	265
0	41
33	201
0	30
0	2
0	13
0	99
1	56
2	33
0	55
0	12
6	12
1	182
13	1
0	1
0	1
0	0
0	0
0	2
0	2
0	1
59	51
0	0
0	2
2	48
0	2
0	3
0	2
1	0
0	0
0	0
5	26
11	84
2	1197
10961	15044
1349	13846
0	2275
4	23
2	0
1	783
2	99
0	66
521	350
0	115
661	210
1	22
50	199
0	809
158	1016
4	43
3	1
52	740
0	39
8	58
154	61
2	2
1	0
235	190
0	15
0	25
2	4
0	159
0	72
2	21
190	1524
0	12
0	130
0	1523
0	7
0	1523
0	647
0	639
0	0
6	91
0	91
21	11492
125	11225
4	3331
0	3
6	306
7	606
0	58
1	11403
3	1
6	1486
4	337
13	310
0	123
0	4
8	3
0	266
6	17
336	1436
1	8
0	1069
0	227
2	315
0	1291
14	232
10	232
0	2
0	0
0	0
0	1
0	0
0	2
0	0
8	2265
0	384
0	6824
0	0
0	3
0	2504
2	598
0	392
847	2769
6	376
8950	6868
7	24
2448	32
0	0
0	0
0	133
28	400
2	124
0	170
11	220
32	251
5	133
0	7
1	7
0	1
0	0
0	52
1	31
0	52
1298	154
4	112
0	43
1	3181
7	152
37	3181
40	309
1	308
14	309
0	309
2	73
1	30
0	0
0	0
45	282
0	282
0	0
0	0
0	0
20	2
0	0
77	3216
2	3149
0	2644
3	1187
0	86
0	454
0	17
0	278
4	107
4	0
1	21
1	8
1	0
8	69
1	88
16	91
4	12
0	8
0	1
0	0
0	0
0	0
0	7
0	7
0	7
0	7
0	3
0	0
0	2
0	0
0	7
0	7
891	651
0	374
0	522
0	402
107	59
0	59
0	46
0	71
68	95
0	9
4	0
5	11
1	11
425	720
1	705
0	26
3173	228
3	217
181	2428
25	2291
0	694
2	486
0	568
28	364
74	263
4	165
0	80
3	12
1	0
0	82
0	24
0	163
2	448
0	2
0	2
0	231
4	239
4	231
0	239
0	8
0	441
1	26
0	34
0	0
1	0
2154	2371
0	127
30	912
9	1167
1	706
1	1161
21	982
59	252
5	408
33	1067
0	2771
248	2866
3	1385
0	1539
7	578
1	272
0	117
0	116
0	117
0	116
0	116
0	114
1	0
0	0
0	5
0	115
0	7
0	9
51	912
4	92
11	68
13	83
563	1286
1	254
0	0
162	37
9	31
13	58
0	14
0	0
0	0
0	0
0	0
111	1272
82	226
17	215
107	489
0	57
1	0
0	0
7	0
1	0
0	0
0	0
0	0
0	421
6	364
2	336
23	182
1	174
2	201
1	77
14	104
4	63
40	72
5	76
0	67
3	44
0	0
5	0
0	0
282	676
0	527
1	28
8	35
10	0
1	6
2	153
11	1
77	0
0	0
0	57
0	58
2	65
0	39
0	22
0	4
0	14
0	12
1	8
0	2
0	2
0	2
2194	57
4	45
0	0
14	75
200	86
94	1177
4	1177
12	0
0	0
2	0
0	0
2586	373
2	229
0	249
0	245
1	117
0	339
6747	1002
10	985
16698	3351
101	2642
0	94
8	655
0	0
57	1100
0	1067
0	188
0	75
0	37
1	11
0	9
7	2
2	2
0	0
1311	112
0	1031
0	1954
41	231
0	1143
0	926
0	876
100	859
8	830
26	747
7	17
0	875
5330	592
1	244
1	565
59	968
34	941
0	1063
3	487
1	5
53	1
0	0
0	1
113	548
310	447
0	243
0	172
11	122
312	880
2	136
0	717
3	169
10	40
0	34
0	97
381	99
0	0
0	0
0	0
0	0
0	0
0	0
3	1298
3	1251
1	1283
1	1289
1	623
12	870
0	0
2	0
59	1357
0	1847
12	1884
1	1477
0	1677
0	1257
3	1176
0	1258
0	1060
0	279
0	427
1	4
99	4560
3	1629
0	463
3	407
19	166
15	165
358	112
92	815
0	302
0	3
0	3
0	45
64	4572
0	1165
2	1099
0	1083
6	1032
0	323
7	145
0	49
0	1083
10	337
8	361
0	301
882	491
